x,y,state
1.435,6.335,free
1.505,6.335,free
1.575,6.335,free
1.645,6.335,free
1.715,6.335,free
1.785,6.335,free
1.855,6.335,free
1.925,6.335,free
1.995,6.335,free
2.065,6.335,free
2.135,6.335,free
2.205,6.335,free
2.275,6.335,free
2.345,6.335,free
2.415,6.335,free
2.485,6.335,free
2.555,6.335,free
2.625,6.335,free
2.695,6.335,free
2.765,6.335,free
2.835,6.335,free
2.905,6.335,free
2.975,6.335,free
3.045,6.335,free
3.115,6.335,free
3.185,6.335,free
3.255,6.335,free
3.325,6.335,free
3.395,6.335,free
3.465,6.335,free
3.535,6.335,free
3.605,6.335,free
3.675,6.335,free
3.745,6.335,free
3.815,6.335,free
3.885,6.335,free
3.955,6.335,free
4.025,6.335,free
4.095,6.335,free
4.165,6.335,free
4.235,6.335,free
4.305,6.335,free
4.375,6.335,free
4.445,6.335,free
4.515,6.335,free
4.585,6.335,free
4.655,6.335,free
4.725,6.335,free
4.795,6.335,free
4.865,6.335,free
4.935,6.335,free
5.005,6.335,free
5.075,6.335,free
5.145,6.335,free
5.215,6.335,free
5.285,6.335,free
5.355,6.335,free
5.425,6.335,free
5.495,6.335,free
5.565,6.335,free
5.635,6.335,free
5.705,6.335,free
5.775,6.335,free
5.845,6.335,free
5.915,6.335,free
5.985,6.335,free
6.055,6.335,free
6.125,6.335,free
6.195,6.335,free
6.265,6.335,free
6.335,6.335,free
6.405,6.335,free
6.475,6.335,free
6.545,6.335,free
6.615,6.335,free
6.685,6.335,free
6.755,6.335,free
6.825,6.335,free
6.895,6.335,free
6.965,6.335,free
7.035,6.335,free
7.105,6.335,free
7.175,6.335,free
7.245,6.335,free
7.315,6.335,free
7.385,6.335,free
7.455,6.335,free
7.525,6.335,free
7.595,6.335,free
7.665,6.335,free
7.735,6.335,free
7.805,6.335,free
7.875,6.335,free
7.945,6.335,free
8.015,6.335,free
8.085,6.335,free
8.155,6.335,free
8.225,6.335,free
8.295,6.335,free
8.365,6.335,free
8.435,6.335,free
8.505,6.335,free
8.575,6.335,free
8.645,6.335,free
8.715,6.335,free
8.785,6.335,free
8.855,6.335,free
8.925,6.335,free
8.995,6.335,free
9.065,6.335,free
9.135,6.335,free
9.205,6.335,free
9.275,6.335,free
9.345,6.335,free
9.415,6.335,free
9.485,6.335,free
9.555,6.335,free
9.625,6.335,free
9.695,6.335,free
9.765,6.335,free
9.835,6.335,free
9.905,6.335,free
9.975,6.335,free
-9.905,6.405,free
-9.835,6.405,free
-9.765,6.405,free
-9.695,6.405,free
-9.625,6.405,free
-9.555,6.405,free
-9.485,6.405,free
-9.415,6.405,free
-9.345,6.405,free
-9.275,6.405,free
-9.205,6.405,free
-9.135,6.405,free
-9.065,6.405,free
-8.995,6.405,free
-8.925,6.405,free
-8.855,6.405,free
-8.785,6.405,free
-8.715,6.405,free
-8.645,6.405,free
-8.575,6.405,free
-8.505,6.405,free
-8.435,6.405,free
-8.365,6.405,free
-8.295,6.405,free
-8.225,6.405,free
-8.155,6.405,free
-8.085,6.405,free
-8.015,6.405,free
-7.945,6.405,free
-7.875,6.405,free
-7.805,6.405,free
-7.735,6.405,free
-7.665,6.405,free
-7.595,6.405,free
-7.525,6.405,free
-7.455,6.405,free
-7.385,6.405,free
-7.315,6.405,free
-7.245,6.405,free
-7.175,6.405,free
-7.105,6.405,free
-7.035,6.405,free
-6.965,6.405,free
-6.895,6.405,free
-6.825,6.405,free
-6.755,6.405,free
-6.685,6.405,free
-6.615,6.405,free
-6.545,6.405,free
-6.475,6.405,free
-6.405,6.405,free
-6.335,6.405,free
-6.265,6.405,free
-6.195,6.405,free
-6.125,6.405,free
-6.055,6.405,free
-5.985,6.405,free
-5.915,6.405,free
-5.845,6.405,free
-5.775,6.405,free
-5.705,6.405,free
-5.635,6.405,free
-5.565,6.405,free
-5.495,6.405,free
-5.425,6.405,free
-5.355,6.405,free
-5.285,6.405,free
-5.215,6.405,free
-5.145,6.405,free
-5.075,6.405,free
-5.005,6.405,free
-4.935,6.405,free
-4.865,6.405,free
-4.795,6.405,free
-4.725,6.405,free
-4.655,6.405,free
-4.585,6.405,free
-4.515,6.405,free
-4.445,6.405,free
-4.375,6.405,free
-4.305,6.405,free
-4.235,6.405,free
-4.165,6.405,free
-4.095,6.405,free
-4.025,6.405,free
-3.955,6.405,free
-3.885,6.405,free
-3.815,6.405,free
-3.745,6.405,free
-3.675,6.405,free
-3.605,6.405,free
-3.535,6.405,free
-3.465,6.405,free
-3.395,6.405,free
-3.325,6.405,free
-3.255,6.405,free
-3.185,6.405,free
-3.115,6.405,free
-3.045,6.405,free
-2.975,6.405,free
-2.905,6.405,free
-2.835,6.405,free
-2.765,6.405,free
-2.695,6.405,free
-2.625,6.405,free
-2.555,6.405,free
-2.485,6.405,free
-2.415,6.405,free
-2.345,6.405,free
-2.275,6.405,free
-2.205,6.405,free
-2.135,6.405,free
-2.065,6.405,free
-1.995,6.405,free
-1.925,6.405,free
-1.855,6.405,free
-1.785,6.405,free
-1.715,6.405,free
-1.645,6.405,free
-1.575,6.405,free
-1.505,6.405,free
-1.435,6.405,free
-1.365,6.405,free
-1.295,6.405,free
-1.225,6.405,free
-1.155,6.405,free
-1.085,6.405,free
-1.015,6.405,free
-0.945,6.405,free
-0.875,6.405,free
-0.805,6.405,free
-0.735,6.405,free
-0.665,6.405,free
-0.595,6.405,free
-0.525,6.405,free
-0.455,6.405,free
-0.385,6.405,free
-0.315,6.405,free
-0.245,6.405,free
-0.175,6.405,free
-0.105,6.405,free
-0.035,6.405,free
0.035,6.405,free
0.105,6.405,free
0.175,6.405,free
0.245,6.405,free
0.315,6.405,free
0.385,6.405,free
0.455,6.405,free
0.525,6.405,free
0.595,6.405,free
0.665,6.405,free
0.735,6.405,free
0.805,6.405,free
0.875,6.405,free
0.945,6.405,free
1.015,6.405,free
1.085,6.405,free
1.155,6.405,free
1.225,6.405,free
1.295,6.405,free
1.365,6.405,free
1.435,6.405,free
1.505,6.405,free
1.575,6.405,free
1.645,6.405,free
1.715,6.405,free
1.785,6.405,free
1.855,6.405,free
1.925,6.405,free
1.995,6.405,free
2.065,6.405,free
2.135,6.405,free
2.205,6.405,free
2.275,6.405,free
2.345,6.405,free
2.415,6.405,free
2.485,6.405,free
2.555,6.405,free
2.625,6.405,free
2.695,6.405,free
2.765,6.405,free
2.835,6.405,free
2.905,6.405,free
2.975,6.405,free
3.045,6.405,free
3.115,6.405,free
3.185,6.405,free
3.255,6.405,free
3.325,6.405,free
3.395,6.405,free
3.465,6.405,free
3.535,6.405,free
3.605,6.405,free
3.675,6.405,free
3.745,6.405,free
3.815,6.405,free
3.885,6.405,free
3.955,6.405,free
4.025,6.405,free
4.095,6.405,free
4.165,6.405,free
4.235,6.405,free
4.305,6.405,free
4.375,6.405,free
4.445,6.405,free
4.515,6.405,free
4.585,6.405,free
4.655,6.405,free
4.725,6.405,free
4.795,6.405,free
4.865,6.405,free
4.935,6.405,free
5.005,6.405,free
5.075,6.405,free
5.145,6.405,free
5.215,6.405,free
5.285,6.405,free
5.355,6.405,free
5.425,6.405,free
5.495,6.405,free
5.565,6.405,free
5.635,6.405,free
5.705,6.405,free
5.775,6.405,free
5.845,6.405,free
5.915,6.405,free
5.985,6.405,free
6.055,6.405,free
6.125,6.405,free
6.195,6.405,free
6.265,6.405,free
6.335,6.405,free
6.405,6.405,free
6.475,6.405,free
6.545,6.405,free
6.615,6.405,free
6.685,6.405,free
6.755,6.405,free
6.825,6.405,free
6.895,6.405,free
6.965,6.405,free
7.035,6.405,free
7.105,6.405,free
7.175,6.405,free
7.245,6.405,free
7.315,6.405,free
7.385,6.405,free
7.455,6.405,free
7.525,6.405,free
7.595,6.405,free
7.665,6.405,free
7.735,6.405,free
7.805,6.405,free
7.875,6.405,free
7.945,6.405,free
8.015,6.405,free
8.085,6.405,free
8.155,6.405,free
8.225,6.405,free
8.295,6.405,free
8.365,6.405,free
8.435,6.405,free
8.505,6.405,free
8.575,6.405,free
8.645,6.405,free
8.715,6.405,free
8.785,6.405,free
8.855,6.405,free
8.925,6.405,free
8.995,6.405,free
9.065,6.405,free
9.135,6.405,free
9.205,6.405,free
9.275,6.405,free
9.345,6.405,free
9.415,6.405,free
9.485,6.405,free
9.555,6.405,free
9.625,6.405,free
9.695,6.405,free
9.765,6.405,free
9.835,6.405,free
9.905,6.405,free
9.975,6.405,free
-9.905,6.475,free
-9.835,6.475,free
-9.765,6.475,free
-9.695,6.475,free
-9.625,6.475,free
-9.555,6.475,free
-9.485,6.475,free
-9.415,6.475,free
-9.345,6.475,free
-9.275,6.475,free
-9.205,6.475,free
-9.135,6.475,free
-9.065,6.475,free
-8.995,6.475,free
-8.925,6.475,free
-8.855,6.475,free
-8.785,6.475,free
-8.715,6.475,free
-8.645,6.475,free
-8.575,6.475,free
-8.505,6.475,free
-8.435,6.475,free
-8.365,6.475,free
-8.295,6.475,free
-8.225,6.475,free
-8.155,6.475,free
-8.085,6.475,free
-8.015,6.475,free
-7.945,6.475,free
-7.875,6.475,free
-7.805,6.475,free
-7.735,6.475,free
-7.665,6.475,free
-7.595,6.475,free
-7.525,6.475,free
-7.455,6.475,free
-7.385,6.475,free
-7.315,6.475,free
-7.245,6.475,free
-7.175,6.475,free
-7.105,6.475,free
-7.035,6.475,free
-6.965,6.475,free
-6.895,6.475,free
-6.825,6.475,free
-6.755,6.475,free
-6.685,6.475,free
-6.615,6.475,free
-6.545,6.475,free
-6.475,6.475,free
-6.405,6.475,free
-6.335,6.475,free
-6.265,6.475,free
-6.195,6.475,free
-6.125,6.475,free
-6.055,6.475,free
-5.985,6.475,free
-5.915,6.475,free
-5.845,6.475,free
-5.775,6.475,free
-5.705,6.475,free
-5.635,6.475,free
-5.565,6.475,free
-5.495,6.475,free
-5.425,6.475,free
-5.355,6.475,free
-5.285,6.475,free
-5.215,6.475,free
-5.145,6.475,free
-5.075,6.475,free
-5.005,6.475,free
-4.935,6.475,free
-4.865,6.475,free
-4.795,6.475,free
-4.725,6.475,free
-4.655,6.475,free
-4.585,6.475,free
-4.515,6.475,free
-4.445,6.475,free
-4.375,6.475,free
-4.305,6.475,free
-4.235,6.475,free
-4.165,6.475,free
-4.095,6.475,free
-4.025,6.475,free
-3.955,6.475,free
-3.885,6.475,free
-3.815,6.475,free
-3.745,6.475,free
-3.675,6.475,free
-3.605,6.475,free
-3.535,6.475,free
-3.465,6.475,free
-3.395,6.475,free
-3.325,6.475,free
-3.255,6.475,free
-3.185,6.475,free
-3.115,6.475,free
-3.045,6.475,free
-2.975,6.475,free
-2.905,6.475,free
-2.835,6.475,free
-2.765,6.475,free
-2.695,6.475,free
-2.625,6.475,free
-2.555,6.475,free
-2.485,6.475,free
-2.415,6.475,free
-2.345,6.475,free
-2.275,6.475,free
-2.205,6.475,free
-2.135,6.475,free
-2.065,6.475,free
-1.995,6.475,free
-1.925,6.475,free
-1.855,6.475,free
-1.785,6.475,free
-1.715,6.475,free
-1.645,6.475,free
-1.575,6.475,free
-1.505,6.475,free
-1.435,6.475,free
-1.365,6.475,free
-1.295,6.475,free
-1.225,6.475,free
-1.155,6.475,free
-1.085,6.475,free
-1.015,6.475,free
-0.945,6.475,free
-0.875,6.475,free
-0.805,6.475,free
-0.735,6.475,free
-0.665,6.475,free
-0.595,6.475,free
-0.525,6.475,free
-0.455,6.475,free
-0.385,6.475,free
-0.315,6.475,free
-0.245,6.475,free
-0.175,6.475,free
-0.105,6.475,free
-0.035,6.475,free
0.035,6.475,free
0.105,6.475,free
0.175,6.475,free
0.245,6.475,free
0.315,6.475,free
0.385,6.475,free
0.455,6.475,free
0.525,6.475,free
0.595,6.475,free
0.665,6.475,free
0.735,6.475,free
0.805,6.475,free
0.875,6.475,free
0.945,6.475,free
1.015,6.475,free
1.085,6.475,free
1.155,6.475,free
1.225,6.475,free
1.295,6.475,free
1.365,6.475,free
1.435,6.475,free
1.505,6.475,free
1.575,6.475,free
1.645,6.475,free
1.715,6.475,free
1.785,6.475,free
1.855,6.475,free
1.925,6.475,free
1.995,6.475,free
2.065,6.475,free
2.135,6.475,free
2.205,6.475,free
2.275,6.475,free
2.345,6.475,free
2.415,6.475,free
2.485,6.475,free
2.555,6.475,free
2.625,6.475,free
2.695,6.475,free
2.765,6.475,free
2.835,6.475,free
2.905,6.475,free
2.975,6.475,free
3.045,6.475,free
3.115,6.475,free
3.185,6.475,free
3.255,6.475,free
3.325,6.475,free
3.395,6.475,free
3.465,6.475,free
3.535,6.475,free
3.605,6.475,free
3.675,6.475,free
3.745,6.475,free
3.815,6.475,free
3.885,6.475,free
3.955,6.475,free
4.025,6.475,free
4.095,6.475,free
4.165,6.475,free
4.235,6.475,free
4.305,6.475,free
4.375,6.475,free
4.445,6.475,free
4.515,6.475,free
4.585,6.475,free
4.655,6.475,free
4.725,6.475,free
4.795,6.475,free
4.865,6.475,free
4.935,6.475,free
5.005,6.475,free
5.075,6.475,free
5.145,6.475,free
5.215,6.475,free
5.285,6.475,free
5.355,6.475,free
5.425,6.475,free
5.495,6.475,free
5.565,6.475,free
5.635,6.475,free
5.705,6.475,free
5.775,6.475,free
5.845,6.475,free
5.915,6.475,free
5.985,6.475,free
6.055,6.475,free
6.125,6.475,free
6.195,6.475,free
6.265,6.475,free
6.335,6.475,free
6.405,6.475,free
6.475,6.475,free
6.545,6.475,free
6.615,6.475,free
6.685,6.475,free
6.755,6.475,free
6.825,6.475,free
6.895,6.475,free
6.965,6.475,free
7.035,6.475,free
7.105,6.475,free
7.175,6.475,free
7.245,6.475,free
7.315,6.475,free
7.385,6.475,free
7.455,6.475,free
7.525,6.475,free
7.595,6.475,free
7.665,6.475,free
7.735,6.475,free
7.805,6.475,free
7.875,6.475,free
7.945,6.475,free
8.015,6.475,free
8.085,6.475,free
8.155,6.475,free
8.225,6.475,free
8.295,6.475,free
8.365,6.475,free
8.435,6.475,free
8.505,6.475,free
8.575,6.475,free
8.645,6.475,free
8.715,6.475,free
8.785,6.475,free
8.855,6.475,free
8.925,6.475,free
8.995,6.475,free
9.065,6.475,free
9.135,6.475,free
9.205,6.475,free
9.275,6.475,free
9.345,6.475,free
9.415,6.475,free
9.485,6.475,free
9.555,6.475,free
9.625,6.475,free
9.695,6.475,free
9.765,6.475,free
9.835,6.475,free
9.905,6.475,free
9.975,6.475,free
-9.905,6.545,free
-9.835,6.545,free
-9.765,6.545,free
-9.695,6.545,free
-9.625,6.545,free
-9.555,6.545,free
-9.485,6.545,free
-9.415,6.545,free
-9.345,6.545,free
-9.275,6.545,free
-9.205,6.545,free
-9.135,6.545,free
-9.065,6.545,free
-8.995,6.545,free
-8.925,6.545,free
-8.855,6.545,free
-8.785,6.545,free
-8.715,6.545,free
-8.645,6.545,free
-8.575,6.545,free
-8.505,6.545,free
-8.435,6.545,free
-8.365,6.545,free
-8.295,6.545,free
-8.225,6.545,free
-8.155,6.545,free
-8.085,6.545,free
-8.015,6.545,free
-7.945,6.545,free
-7.875,6.545,free
-7.805,6.545,free
-7.735,6.545,free
-7.665,6.545,free
-7.595,6.545,free
-7.525,6.545,free
-7.455,6.545,free
-7.385,6.545,free
-7.315,6.545,free
-7.245,6.545,free
-7.175,6.545,free
-7.105,6.545,free
-7.035,6.545,free
-6.965,6.545,free
-6.895,6.545,free
-6.825,6.545,free
-6.755,6.545,free
-6.685,6.545,free
-6.615,6.545,free
-6.545,6.545,free
-6.475,6.545,free
-6.405,6.545,free
-6.335,6.545,free
-6.265,6.545,free
-6.195,6.545,free
-6.125,6.545,free
-6.055,6.545,free
-5.985,6.545,free
-5.915,6.545,free
-5.845,6.545,free
-5.775,6.545,free
-5.705,6.545,free
-5.635,6.545,free
-5.565,6.545,free
-5.495,6.545,free
-5.425,6.545,free
-5.355,6.545,free
-5.285,6.545,free
-5.215,6.545,free
-5.145,6.545,free
-5.075,6.545,free
-5.005,6.545,free
-4.935,6.545,free
-4.865,6.545,free
-4.795,6.545,free
-4.725,6.545,free
-4.655,6.545,free
-4.585,6.545,free
-4.515,6.545,free
-4.445,6.545,free
-4.375,6.545,free
-4.305,6.545,free
-4.235,6.545,free
-4.165,6.545,free
-4.095,6.545,free
-4.025,6.545,free
-3.955,6.545,free
-3.885,6.545,free
-3.815,6.545,free
-3.745,6.545,free
-3.675,6.545,free
-3.605,6.545,free
-3.535,6.545,free
-3.465,6.545,free
-3.395,6.545,free
-3.325,6.545,free
-3.255,6.545,free
-3.185,6.545,free
-3.115,6.545,free
-3.045,6.545,free
-2.975,6.545,free
-2.905,6.545,free
-2.835,6.545,free
-2.765,6.545,free
-2.695,6.545,free
-2.625,6.545,free
-2.555,6.545,free
-2.485,6.545,free
-2.415,6.545,free
-2.345,6.545,free
-2.275,6.545,free
-2.205,6.545,free
-2.135,6.545,free
-2.065,6.545,free
-1.995,6.545,free
-1.925,6.545,free
-1.855,6.545,free
-1.785,6.545,free
-1.715,6.545,free
-1.645,6.545,free
-1.575,6.545,free
-1.505,6.545,free
-1.435,6.545,free
-1.365,6.545,free
-1.295,6.545,free
-1.225,6.545,free
-1.155,6.545,free
-1.085,6.545,free
-1.015,6.545,free
-0.945,6.545,free
-0.875,6.545,free
-0.805,6.545,free
-0.735,6.545,free
-0.665,6.545,free
-0.595,6.545,free
-0.525,6.545,free
-0.455,6.545,free
-0.385,6.545,free
-0.315,6.545,free
-0.245,6.545,free
-0.175,6.545,free
-0.105,6.545,free
-0.035,6.545,free
0.035,6.545,free
0.105,6.545,free
0.175,6.545,free
0.245,6.545,free
0.315,6.545,free
0.385,6.545,free
0.455,6.545,free
0.525,6.545,free
0.595,6.545,free
0.665,6.545,free
0.735,6.545,free
0.805,6.545,free
0.875,6.545,free
0.945,6.545,free
1.015,6.545,free
1.085,6.545,free
1.155,6.545,free
1.225,6.545,free
1.295,6.545,free
1.365,6.545,free
1.435,6.545,free
1.505,6.545,free
1.575,6.545,free
1.645,6.545,free
1.715,6.545,free
1.785,6.545,free
1.855,6.545,free
1.925,6.545,free
1.995,6.545,free
2.065,6.545,free
2.135,6.545,free
2.205,6.545,free
2.275,6.545,free
2.345,6.545,free
2.415,6.545,free
2.485,6.545,free
2.555,6.545,free
2.625,6.545,free
2.695,6.545,free
2.765,6.545,free
2.835,6.545,free
2.905,6.545,free
2.975,6.545,free
3.045,6.545,free
3.115,6.545,free
3.185,6.545,free
3.255,6.545,free
3.325,6.545,free
3.395,6.545,free
3.465,6.545,free
3.535,6.545,free
3.605,6.545,free
3.675,6.545,free
3.745,6.545,free
3.815,6.545,free
3.885,6.545,free
3.955,6.545,free
4.025,6.545,free
4.095,6.545,free
4.165,6.545,free
4.235,6.545,free
4.305,6.545,free
4.375,6.545,free
4.445,6.545,free
4.515,6.545,free
4.585,6.545,free
4.655,6.545,free
4.725,6.545,free
4.795,6.545,free
4.865,6.545,free
4.935,6.545,free
5.005,6.545,free
5.075,6.545,free
5.145,6.545,free
5.215,6.545,free
5.285,6.545,free
5.355,6.545,free
5.425,6.545,free
5.495,6.545,free
5.565,6.545,free
5.635,6.545,free
5.705,6.545,free
5.775,6.545,free
5.845,6.545,free
5.915,6.545,free
5.985,6.545,free
6.055,6.545,free
6.125,6.545,free
6.195,6.545,free
6.265,6.545,free
6.335,6.545,free
6.405,6.545,free
6.475,6.545,free
6.545,6.545,free
6.615,6.545,free
6.685,6.545,free
6.755,6.545,free
6.825,6.545,free
6.895,6.545,free
6.965,6.545,free
7.035,6.545,free
7.105,6.545,free
7.175,6.545,free
7.245,6.545,free
7.315,6.545,free
7.385,6.545,free
7.455,6.545,free
7.525,6.545,free
7.595,6.545,free
7.665,6.545,free
7.735,6.545,free
7.805,6.545,free
7.875,6.545,free
7.945,6.545,free
8.015,6.545,free
8.085,6.545,free
8.155,6.545,free
8.225,6.545,free
8.295,6.545,free
8.365,6.545,free
8.435,6.545,free
8.505,6.545,free
8.575,6.545,free
8.645,6.545,free
8.715,6.545,free
8.785,6.545,free
8.855,6.545,free
8.925,6.545,free
8.995,6.545,free
9.065,6.545,free
9.135,6.545,free
9.205,6.545,free
9.275,6.545,free
9.345,6.545,free
9.415,6.545,free
9.485,6.545,free
9.555,6.545,free
9.625,6.545,free
9.695,6.545,free
9.765,6.545,free
9.835,6.545,free
9.905,6.545,free
9.975,6.545,free
-9.905,6.615,free
-9.835,6.615,free
-9.765,6.615,free
-9.695,6.615,free
-9.625,6.615,free
-9.555,6.615,free
-9.485,6.615,free
-9.415,6.615,free
-9.345,6.615,free
-9.275,6.615,free
-9.205,6.615,free
-9.135,6.615,free
-9.065,6.615,free
-8.995,6.615,free
-8.925,6.615,free
-8.855,6.615,free
-8.785,6.615,free
-8.715,6.615,free
-8.645,6.615,free
-8.575,6.615,free
-8.505,6.615,free
-8.435,6.615,free
-8.365,6.615,free
-8.295,6.615,free
-8.225,6.615,free
-8.155,6.615,free
-8.085,6.615,free
-8.015,6.615,free
-7.945,6.615,free
-7.875,6.615,free
-7.805,6.615,free
-7.735,6.615,free
-7.665,6.615,free
-7.595,6.615,free
-7.525,6.615,free
-7.455,6.615,free
-7.385,6.615,free
-7.315,6.615,free
-7.245,6.615,free
-7.175,6.615,free
-7.105,6.615,free
-7.035,6.615,free
-6.965,6.615,free
-6.895,6.615,free
-6.825,6.615,free
-6.755,6.615,free
-6.685,6.615,free
-6.615,6.615,free
-6.545,6.615,free
-6.475,6.615,free
-6.405,6.615,free
-6.335,6.615,free
-6.265,6.615,free
-6.195,6.615,free
-6.125,6.615,free
-6.055,6.615,free
-5.985,6.615,free
-5.915,6.615,free
-5.845,6.615,free
-5.775,6.615,free
-5.705,6.615,free
-5.635,6.615,free
-5.565,6.615,free
-5.495,6.615,free
-5.425,6.615,free
-5.355,6.615,free
-5.285,6.615,free
-5.215,6.615,free
-5.145,6.615,free
-5.075,6.615,free
-5.005,6.615,free
-4.935,6.615,free
-4.865,6.615,free
-4.795,6.615,free
-4.725,6.615,free
-4.655,6.615,free
-4.585,6.615,free
-4.515,6.615,free
-4.445,6.615,free
-4.375,6.615,free
-4.305,6.615,free
-4.235,6.615,free
-4.165,6.615,free
-4.095,6.615,free
-4.025,6.615,free
-3.955,6.615,free
-3.885,6.615,free
-3.815,6.615,free
-3.745,6.615,free
-3.675,6.615,free
-3.605,6.615,free
-3.535,6.615,free
-3.465,6.615,free
-3.395,6.615,free
-3.325,6.615,free
-3.255,6.615,free
-3.185,6.615,free
-3.115,6.615,free
-3.045,6.615,free
-2.975,6.615,free
-2.905,6.615,free
-2.835,6.615,free
-2.765,6.615,free
-2.695,6.615,free
-2.625,6.615,free
-2.555,6.615,free
-2.485,6.615,free
-2.415,6.615,free
-2.345,6.615,free
-2.275,6.615,free
-2.205,6.615,free
-2.135,6.615,free
-2.065,6.615,free
-1.995,6.615,free
-1.925,6.615,free
-1.855,6.615,free
-1.785,6.615,free
-1.715,6.615,free
-1.645,6.615,free
-1.575,6.615,free
-1.505,6.615,free
-1.435,6.615,free
-1.365,6.615,free
-1.295,6.615,free
-1.225,6.615,free
-1.155,6.615,free
-1.085,6.615,free
-1.015,6.615,free
-0.945,6.615,free
-0.875,6.615,free
-0.805,6.615,free
-0.735,6.615,free
-0.665,6.615,free
-0.595,6.615,free
-0.525,6.615,free
-0.455,6.615,free
-0.385,6.615,free
-0.315,6.615,free
-0.245,6.615,free
-0.175,6.615,free
-0.105,6.615,free
-0.035,6.615,free
0.035,6.615,free
0.105,6.615,free
0.175,6.615,free
0.245,6.615,free
0.315,6.615,free
0.385,6.615,free
0.455,6.615,free
0.525,6.615,free
0.595,6.615,free
0.665,6.615,free
0.735,6.615,free
0.805,6.615,free
0.875,6.615,free
0.945,6.615,free
1.015,6.615,free
1.085,6.615,free
1.155,6.615,free
1.225,6.615,free
1.295,6.615,free
1.365,6.615,free
1.435,6.615,free
1.505,6.615,free
1.575,6.615,free
1.645,6.615,free
1.715,6.615,free
1.785,6.615,free
1.855,6.615,free
1.925,6.615,free
1.995,6.615,free
2.065,6.615,free
2.135,6.615,free
2.205,6.615,free
2.275,6.615,free
2.345,6.615,free
2.415,6.615,free
2.485,6.615,free
2.555,6.615,free
2.625,6.615,free
2.695,6.615,free
2.765,6.615,free
2.835,6.615,free
2.905,6.615,free
2.975,6.615,free
3.045,6.615,free
3.115,6.615,free
3.185,6.615,free
3.255,6.615,free
3.325,6.615,free
3.395,6.615,free
3.465,6.615,free
3.535,6.615,free
3.605,6.615,free
3.675,6.615,free
3.745,6.615,free
3.815,6.615,free
3.885,6.615,free
3.955,6.615,free
4.025,6.615,free
4.095,6.615,free
4.165,6.615,free
4.235,6.615,free
4.305,6.615,free
4.375,6.615,free
4.445,6.615,free
4.515,6.615,free
4.585,6.615,free
4.655,6.615,free
4.725,6.615,free
4.795,6.615,free
4.865,6.615,free
4.935,6.615,free
5.005,6.615,free
5.075,6.615,free
5.145,6.615,free
5.215,6.615,free
5.285,6.615,free
5.355,6.615,free
5.425,6.615,free
5.495,6.615,free
5.565,6.615,free
5.635,6.615,free
5.705,6.615,free
5.775,6.615,free
5.845,6.615,free
5.915,6.615,free
5.985,6.615,free
6.055,6.615,free
6.125,6.615,free
6.195,6.615,free
6.265,6.615,free
6.335,6.615,free
6.405,6.615,free
6.475,6.615,free
6.545,6.615,free
6.615,6.615,free
6.685,6.615,free
6.755,6.615,free
6.825,6.615,free
6.895,6.615,free
6.965,6.615,free
7.035,6.615,free
7.105,6.615,free
7.175,6.615,free
7.245,6.615,free
7.315,6.615,free
7.385,6.615,free
7.455,6.615,free
7.525,6.615,free
7.595,6.615,free
7.665,6.615,free
7.735,6.615,free
7.805,6.615,free
7.875,6.615,free
7.945,6.615,free
8.015,6.615,free
8.085,6.615,free
8.155,6.615,free
8.225,6.615,free
8.295,6.615,free
8.365,6.615,free
8.435,6.615,free
8.505,6.615,free
8.575,6.615,free
8.645,6.615,free
8.715,6.615,free
8.785,6.615,free
8.855,6.615,free
8.925,6.615,free
8.995,6.615,free
9.065,6.615,free
9.135,6.615,free
9.205,6.615,free
9.275,6.615,free
9.345,6.615,free
9.415,6.615,free
9.485,6.615,free
9.555,6.615,free
9.625,6.615,free
9.695,6.615,free
9.765,6.615,free
9.835,6.615,free
9.905,6.615,free
9.975,6.615,free
-9.905,6.685,free
-9.835,6.685,free
-9.765,6.685,free
-9.695,6.685,free
-9.625,6.685,free
-9.555,6.685,free
-9.485,6.685,free
-9.415,6.685,free
-9.345,6.685,free
-9.275,6.685,free
-9.205,6.685,free
-9.135,6.685,free
-9.065,6.685,free
-8.995,6.685,free
-8.925,6.685,free
-8.855,6.685,free
-8.785,6.685,free
-8.715,6.685,free
-8.645,6.685,free
-8.575,6.685,free
-8.505,6.685,free
-8.435,6.685,free
-8.365,6.685,free
-8.295,6.685,free
-8.225,6.685,free
-8.155,6.685,free
-8.085,6.685,free
-8.015,6.685,free
-7.945,6.685,free
-7.875,6.685,free
-7.805,6.685,free
-7.735,6.685,free
-7.665,6.685,free
-7.595,6.685,free
-7.525,6.685,free
-7.455,6.685,free
-7.385,6.685,free
-7.315,6.685,free
-7.245,6.685,free
-7.175,6.685,free
-7.105,6.685,free
-7.035,6.685,free
-6.965,6.685,free
-6.895,6.685,free
-6.825,6.685,free
-6.755,6.685,free
-6.685,6.685,free
-6.615,6.685,free
-6.545,6.685,free
-6.475,6.685,free
-6.405,6.685,free
-6.335,6.685,free
-6.265,6.685,free
-6.195,6.685,free
-6.125,6.685,free
-6.055,6.685,free
-5.985,6.685,free
-5.915,6.685,free
-5.845,6.685,free
-5.775,6.685,free
-5.705,6.685,free
-5.635,6.685,free
-5.565,6.685,free
-5.495,6.685,free
-5.425,6.685,free
-5.355,6.685,free
-5.285,6.685,free
-5.215,6.685,free
-5.145,6.685,free
-5.075,6.685,free
-5.005,6.685,free
-4.935,6.685,free
